-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0,-123320.0
-0.0017295894084323749,0.001194656621471113,-0.002739961575965788,0.001374879432867404,0.001374879432867404,-0.0083031319650817,-0.021726607482819515,-0.03146865519749875,-0.03287637560364043,-0.03267138164004457,-0.03249331061942795
0.003841851126157092,0.004456331750209541,-0.0026368486509026345,-0.003708760911961373,-0.003708760911961373,-0.0017551075515866987,-0.014427965728322611,-0.023760048544794632,-0.028165984339264427,-0.028272231665749326,-0.028179005094843945
-0.0017847475111683053,0.0022844564802579903,-0.0017847475111683053,0.0027740472164057284,0.0027740472164057284,-0.0011505869819313785,-0.013178598570880329,-0.022776973493977115,-0.029988838065899026,-0.029656813010007665,-0.02988521798995858
-0.004924881058092523,0.002219762403048886,-0.004924881058092523,0.0050329647425946256,0.0050329647425946256,-0.004453730707414172,-0.01374240307633634,-0.024272562351755456,-0.03305759120083873,-0.03269644698557783,-0.033155550018995394
-0.003510417014600309,0.0,-0.004733796622771069,0.0016100503211176065,0.0016100503211176065,-0.0046474862463578015,-0.011770047341573275,-0.02273281900602009,-0.03154174615183336,-0.03293392732917355,-0.033340011253630286
-0.00066055752350902,0.001226729116410974,-0.0028663516821214596,0.0020330263437824403,0.0020330263437824403,-0.005129972522246895,-0.0105271126645472,-0.021206370745535552,-0.03046630609465284,-0.03327291673836208,-0.034276023914558196
0.002505326903181837,0.0037757340761461755,-0.0007445150081949459,-0.0018519369130487462,-0.0018519369130487462,-0.0013779370096448362,-0.006323609846149658,-0.01634021705572175,-0.025142856792516488,-0.0302183393766573,-0.03150771838656097
0.0060026558117241,0.007378710932126165,-0.0019988820683473074,-0.0038112215188927934,-0.0038112215188927934,0.003039282554329059,-0.0005456578057549955,-0.009735389053248,-0.018509527036713602,-0.025698393045654133,-0.026619934130849177
-0.0029818305354237795,0.0004081889698268615,-0.006022809472526203,0.0025564722015867236,0.0025564722015867236,0.0005857063951337782,-0.0021931707356530605,-0.009308687347470812,-0.01843899423740014,-0.026731671650828237,-0.027569098910571688
-0.0025655222756939544,0.00011819889988440302,-0.009233585488581109,0.0008282942843145236,0.0008282942843145236,-0.0002944004101025355,-0.002341514433867986,-0.0077734947313573555,-0.016932598556631206,-0.02509078620813676,-0.02728442164717837
0.0029608387464117314,0.0033169100629477644,-0.0020589266159179997,-0.003736037754951127,-0.003736037754951127,0.002244089495005319,0.0015676698833562153,-0.002277673384434409,-0.010900812626306267,-0.019229922622573947,-0.02247767063688111
0.0011625916707551642,0.004288346482872463,-0.0020996447568180088,0.00037381693747806644,0.00037381693747806644,0.0011067971175082736,0.0017687438130746802,-0.001320297323811559,-0.009164791160683139,-0.016918533291087945,-0.021915288624707485
0.0012042434555921133,0.0075338716101234215,-0.0004686628770049772,-0.00013640921141577778,-0.00013640921141577778,0.0012184655490785623,0.0021913392954124866,0.0001253726299528246,-0.006904420869691119,-0.01446613128643326,-0.0211111239846965
